text_id,author_id
3938469,1188842
3938609,687970
3939687,1502616
3940300,489561
3940878,424122
3941775,1512032
3943999,1461049
3944494,264823
3944662,613837
3945381,1500952
3945932,1355734
3946207,253422
3946651,1083689
3946863,1000950
3948439,844409
3950100,765296
3951089,1188842
3951232,642688
3951679,642688
3951868,642688
3951965,642688
3952412,296030
3954069,301097
3955523,28710
3956015,1057563
3956803,1355734
3956907,792393
3957164,95721
3957433,38660
3957924,642688
395879,142860
3959455,1286680
3960389,841556
3961364,1000950
3962299,754618
3963415,687970
3963981,1355734
3964034,1282946
3964073,615270
3964514,1053876
3965693,98667
396712,142860
3968928,356217
3969972,562771
3970141,1163461
3970188,165925
3971989,584071
3973516,121952
3974320,452660
3974483,1377655
3974525,1188842
397467,108760
3974791,562771
3975158,562771
3975163,359898
3975684,1286680
3975825,1348356
3976627,892231
3977988,732205
3978048,1386514
3978768,318581
3978911,1377655
3979160,807748
3979621,1117181
3980031,989469
3980269,129836
3980484,531962
3981661,610435
3983038,325313
3983821,244567
3984085,1321457
3984727,924535
3984733,1414073
3985307,1186424
3985661,1186424
398605,86879
3987219,685700
3987804,89853
3988202,562771
3988251,760201
3988355,318581
3990149,1201987
3990389,1407237
3990714,743697
3990838,1377655
3991512,1188842
3994019,1188842
3994043,697945
3994616,11977
3995262,183551
3995338,301097
3996112,743697
3996497,225391
3996747,1321457
3997184,7965
3997348,356217
3997689,1382420
3999566,256851
3999849,137482
4000168,8589
4001371,512942
4001398,1346915
400336,105763
400340,7286
4004429,1377551
4005219,1117181
4006537,498598
4007809,712187
4009157,687970
4009594,282563
401060,63857
4010822,34721
4010984,1419044
4011632,98667
4011779,528237
4012227,808429
4012577,866391
4013303,1433633
4013393,895004
4013660,523849
4017970,1323528
4018419,8589
4018624,1323528
4018908,687970
4021101,743697
4021489,171871
4021820,629408
4023094,1063386
4025090,301097
402673,55861
402735,32225
4027676,844409
4027762,523849
4028808,891366
4030667,1433633
4033459,422068
4035290,99653
4036362,1529314
4036634,891366
4036823,938739
40376,4556
4039185,179842
4039714,1298192
4040150,1401012
4040975,89853
4042825,866391
4043449,105458
4043803,34721
4045638,1051420
40477,261
4047850,244567
4047901,912751
4047951,1344636
4047967,1497136
4049800,1106277
4049826,1298192
4049996,963780
4051349,788974
4051470,963780
4051653,1419044
4053103,1357726
4054379,891366
4055107,1507137
4056853,289441
4057025,1560759
4057183,1097566
4058098,421220
4058346,1529314
4058559,934581
40592,10525
4059270,963780
4060448,1419044
4060784,234905
4060894,736355
4062438,1508451
4063163,1302776
4064034,874450
4064080,891142
406457,117252
4066652,1564853
4066690,233358
4067426,891142
4068237,1201987
4069233,1433633
4069483,947771
4070338,695710
4070686,34721
4074773,1188842
4077063,1114089
4077431,1188842
4080070,225391
4080146,32382
4080323,891142
4081254,1094789
4082640,891142
4083841,34721
4084855,1097566
4085714,301581
4085757,301581
4085784,301581
4086366,301581
4086619,301581
4086652,301581
4086798,195509
4087111,1130922
4087402,1572789
4087421,1572789
4087429,1572789
4087434,1572789
4090452,1198068
4091003,849096
4091664,498598
40917,4556
4093799,1386514
4093970,697945
4094144,544842
4094372,1188842
409500,5019
409621,58867
4096655,97519
4096678,45066
4097098,1188842
40978,261
4099313,41740
4099775,1304723
4100118,301097
4100883,285772
4101890,1402332
4102359,1323528
4104488,920295
4106009,1025042
4106204,1580774
4106493,1524782
4108672,1097566
4108873,1201987
4110041,1580774
4110056,1580774
4110191,891366
4110458,1524782
4110598,942899
4111794,1507137
4111953,1583259
4112040,1583259
4112061,1583259
4113824,1190541
4114060,1517636
4114341,1564853
4116359,1323528
4117713,1323528
4119712,938739
4121038,845114
4121792,924016
4121943,849096
4122109,498114
4123567,1026720
4128143,575450
4128160,1158495
4128988,1179573
4130477,9598
413115,25116
4131257,849096
4132260,1500952
4132733,1116308
4134435,1387721
4136923,1294105
4137159,339789
4137170,339789
4137386,137482
4140078,1400
4140446,98667
4140888,654928
4142162,564961
414223,5019
4143406,971567
414450,155517
4144728,1238218
4144832,663647
4144933,952837
4145322,130929
4146645,1246931
4147286,1362457
4150325,195509
4150781,997493
4152346,256851
4152749,310687
4157558,613837
4157997,523849
4158494,1116308
4159506,1121047
4159771,971567
4161283,225391
4161474,1115783
4161516,195509
4161603,1373176
4162037,301581
4162951,339789
4163644,113905
4163898,672559
4164938,195509
4166228,255177
4166534,979112
4166595,1402332
4166902,1468638
4166984,1468638
4167084,1417806
4169738,113905
4170325,728855
4171671,616482
4172042,1021518
4172858,912751
4172948,912751
4173415,1247167
4173434,1247167
4175250,1288837
4176062,948582
4176573,457524
4176744,1553817
4177825,279925
4178994,465695
4179893,1190541
4179921,1556852
4180955,1407237
4181156,1420695
4181712,1196294
4181942,1051420
4182224,1257864
418237,85449
4182431,755691
418259,85449
4185357,780759
4186551,265705
4186931,297224
4188444,172037
4188861,384369
4188985,198801
4189160,103601
4189168,103601
4189233,643400
4189317,643400
4189894,1013071
4190193,1288837
419079,7286
4190896,1232132
4192477,373237
4192719,1247167
4192730,1247167
4194427,1024496
419485,71897
419566,117252
4197181,574726
4197298,183375
4198857,631300
4199414,1618637
420162,60733
4201672,1294105
4202214,631300
4202946,301097
4203160,1334367
4203753,1620333
4203777,1620333
420385,7286
4204009,209156
4204183,183375
4206255,631300
4206266,631300
4206652,600468
4206784,465695
4208976,663647
4209617,198188
4209920,1328139
4209934,1328139
4210278,631300
4210282,631300
4210982,572865
4212489,1538460
4212625,972136
4214006,972136
4215358,1186424
4216865,202526
4217040,1114089
4217296,6838
4217704,951935
4217761,951935
4218228,1264578
4220469,1246931
4220539,921199
4221615,1402332
4222041,34721
4222252,1538460
4223837,125758
4224282,629408
42245,5085
4226062,631300
4226212,609228
4227402,657821
4227670,297224
4227689,297224
4227711,297224
4227778,183551
4227817,183551
4228291,1547928
4229751,432389
4230905,804621
4232519,104837
4232672,44868
4232715,44868
4232751,44868
4233184,728855
4234515,1517636
4236915,692844
4237171,1317968
4239249,804621
4239298,895004
4241872,410933
4242784,631300
4242937,687970
4243163,1635179
4243867,1556852
4243890,657821
4245487,26615
4247401,1374540
4248957,1490967
4249165,1627296
4250204,1026720
4250489,1057905
4251837,949978
4252684,949978
4254309,1000950
4255105,1179573
4256062,804621
4259556,1116308
4259691,949978
4260578,924220
4261750,1419497
4263850,384477
4264620,1646181
4265085,1387721
4267174,1146432
4268495,424122
4268606,822374
4269147,1644540
4270093,1627296
4270518,1627296
4270934,1390762
4271465,609228
4272107,99653
4272729,521417
4273606,1627296
4273701,822374
4274237,1188842
4274459,192734
4275078,114442
4277082,1627296
4277105,1627296
4277109,1627296
4277624,452660
4277696,949978
4278034,308735
4278364,629408
427907,117252
428054,66744
4282020,244567
4282448,1140350
4282573,1148999
4282900,1116308
4283757,949978
4284110,329565
4284297,45066
4285467,587379
4285990,629773
4286194,1163461
4287257,1247167
4287913,1627296
4288383,560042
4289011,949978
4291178,1627296
4291272,587379
4292074,1188842
4293442,299728
4293694,1289361
4293936,209156
4295338,299728
429653,117252
4296919,687007
4298095,1410706
4298302,301097
429882,71147
4300158,1459760
4300896,1453906
430132,26615
4301576,533588
4302355,274537
4302480,137482
4302535,564961
4302682,1264578
4303401,1451471
430558,117252
4308516,1615688
430883,117252
4309354,979112
4309659,1407315
4310769,949978
4312808,1221268
4313462,1657967
4313491,364963
431576,117252
431580,117252
4316803,949978
4317017,59038
43187,16470
4319018,113865
4319421,1407315
4319552,1627296
4319572,1407315
431985,26615
4321006,158693
4321954,1645373
4322011,1645373
4323437,1606117
4323683,244567
432378,117252
432490,71897
4325956,137482
4326666,1671079
4328362,754618
4328860,114442
4329016,1188842
4329770,1117181
4329906,1673348
4330063,609228
4330067,1286680
4330433,1453906
4331348,1494067
4331988,804621
4331997,804621
4332802,1188842
433640,117252
4336541,526621
4336904,183425
433752,117252
4338596,939414
433862,117252
43389,16470
4339934,920295
4340249,1547928
4340384,401807
4341287,99653
434205,117252
4342813,98667
4344169,11977
4344216,258534
4345086,1437762
4346471,1627296
4347555,183425
434824,117252
4348716,1642209
4351393,624075
435218,58425
4352391,1569082
4352426,1426528
4354242,219344
4354342,1366322
4355106,1386514
4356922,747377
4356939,243049
4356955,1669027
4358242,432389
4358445,1681650
435847,117252
4359078,743697
4361436,1687947
4362419,646953
436280,130910
4364048,301097
4364094,1687947
4364355,1687947
4364960,1687947
436506,117252
4365088,464011
4368119,1547928
4368365,609228
436909,117252
4369670,1204838
437028,117252
437125,96070
437181,26709
437375,117252
43740,16470
4374272,384477
437467,98994
4374873,1137419
4375541,1538114
4376600,756786
4377766,11977
4378347,1366322
4378899,305853
4379032,242
4379283,1512032
4379972,912751
4380387,924220
4381251,1215006
4382282,949978
4382283,1606117
438315,117252
4383923,355846
4385169,1016380
438667,117252
4387310,756786
438752,117252
4389266,786327
4391018,1148211
4391189,1417806
4392447,1304723
4393068,306772
439367,117252
4396099,565115
4396764,870461
439678,42079
4398278,895004
4398658,779890
4399854,1657984
440146,117252
4402057,166254
440353,82871
4403734,78111
440378,117252
4404396,1569082
4404909,1286680
4406278,1277978
4407012,1606117
4407029,1043702
4407867,464011
440794,117252
4408442,1661238
4411722,895004
4412246,100414
4412758,1204838
4413850,870461
4413904,1152176
4413914,1152176
4414028,1152176
4414044,1152176
441604,105763
4416325,97754
4417364,739060
441875,117252
441912,21762
441934,58421
4420627,133860
4420685,895004
4420822,101089
4422027,645322
4423093,421220
4423546,236042
442359,117252
4424448,1352035
4425385,1507137
4426379,1507137
4426392,465695
4427851,816564
4428653,1507137
442873,117252
4429036,870461
4429153,779890
4429654,244567
443088,117252
4431098,73917
4431883,1507137
4431978,1646095
4432182,179842
4432453,3379
4432671,1131193
4432893,1645274
4433696,278266
4434297,937996
4434424,244567
4434854,1302776
4435284,1076117
4435924,1686366
4436151,1697030
4436837,1290722
4437493,1247167
4438048,912751
4439058,1042950
4439957,171871
4441162,421220
4441798,1722438
4442124,1712523
4443039,1232187
4443566,1411294
4446632,179842
4446699,1042950
444680,117252
4447180,242030
4448733,1712523
444932,117252
4449455,1051420
4449711,244567
4450120,532985
4450340,1540353
4451369,357333
4451687,357333
4452104,1726518
4452114,741670
4452175,1646095
4452616,1661238
4453261,1355734
445367,117252
4453746,776683
4453928,1635179
4453946,1635179
4453960,1635179
4454339,1290722
44545,16470
4455191,1461049
4455687,870461
4456309,1538114
4456997,171871
4457469,1547800
4457762,1678091
4458137,1635179
4458153,1635179
4458981,1290722
445925,68082
4460041,1635179
4460475,1478346
4460544,1478346
4460561,1478346
4460577,1478346
4460594,1478346
4460675,1254811
4461764,1352035
4462309,1028904
4463439,237673
4464162,1478346
4464247,1478346
4464335,1635179
4464376,1635179
4464407,1635179
4465450,354197
4465685,354197
4465902,1478346
4466826,1478346
4466859,1478346
4466872,1478346
4466896,1478346
4466940,1478346
4466975,1478346
4467021,1478346
4467044,1478346
4468147,165925
446847,117252
446855,122704
4469932,1678091
4470712,354197
4470813,465695
4470820,465695
4472136,870461
4472608,233755
4473543,761464
4474890,1247167
4476309,11977
447670,73601
4477005,183551
4480076,1201987
448073,66869
4480822,1540353
4480950,733128
4481438,339281
4481588,1600564
448240,117252
4483258,40340
448344,117252
4483769,1691715
4484796,1618637
4485307,870461
448553,178791
448581,117252
4485855,1348356
4487024,733128
4487129,1744876
4487707,55888
4488342,1696589
4488675,354197
4488738,354197
4489374,924220
449005,42079
4490936,118559
4491356,912751
4491414,304477
4492389,1747929
4492857,1691715
4494206,783111
4496991,45066
4499224,1727257
4499626,236042
4500402,1494067
4500460,1254494
4501700,1646095
4501962,127862
4503310,1653980
4503425,1363822
4503509,1655791
4503800,1047584
4505639,1737749
4506063,1500952
4507849,97519
4508908,1387721
4509160,424122
4509390,97754
4511349,1516710
4512190,97754
4512753,133664
4513061,609228
451313,66869
4513214,874450
4514566,424122
4515267,1686611
4515341,870461
4517583,1517990
4518927,529870
4519568,80819
4520414,1747717
4522601,1494067
4523392,1500828
4524357,1698751
4524389,1500828
4524447,82727
4524506,354197
452502,43665
4525375,1388152
4525598,1373176
4528876,1490967
4529049,452240
4529090,895004
4529386,1386514
4529717,231819
4530814,615270
4530970,971967
4532322,257466
4532361,257466
4533218,895004
4533431,1042886
453502,178791
4536138,1747717
4537042,135353
4537277,1490967
4537748,1614543
4539375,870461
453950,58867
4539731,368238
4540028,1627296
4541435,783111
4543611,1012452
4543750,1579147
4543777,1560759
4544113,1642209
4544678,679420
4544798,97519
4544992,1500828
4544996,615845
4545209,1196294
4545671,1715306
4547651,875159
4548576,1024496
4549187,1042886
4549990,1125
4549992,1125
4552802,522147
4553021,1653980
4555036,203111
4555241,233755
4556223,1264578
4556349,1494067
455803,66869
4558546,920295
4558592,855723
4560363,1673348
4560610,1669455
4561706,1085540
4562720,1715306
4563242,526621
4564014,99653
4565139,482016
4565300,337536
4565366,327908
4565718,243262
4565810,272747
4566435,337536
4567019,1364023
4567597,1747500
4568809,1690968
4569521,149790
4570864,450112
4573168,678469
4574647,1148999
4575696,1671079
4575988,1540353
4576623,38026
4577077,1686099
457801,96070
457819,96070
457835,96070
4579909,70398
4580088,507577
458039,96070
4581778,55888
458259,58421
4582616,452240
4584139,760201
4584446,1785049
4584478,1785049
4585275,1490967
4585713,1715306
4586454,1076117
4589834,571854
4590104,166299
4590337,1756117
4590515,1627296
459092,182343
4591261,326156
4592712,1686099
4592771,1627296
4593371,1051420
4594045,390620
4596721,383453
4596971,1496333
4596988,97754
459906,3369
4599774,156484
4602441,1627296
4602775,1627296
4603794,1738989
4604259,257466
4604567,755033
4604606,1801617
4605639,564961
4606769,257466
4606957,1788025
4608036,1626111
4608077,1626111
4608095,1626111
4608171,1626111
4608187,1626111
4608216,1626111
4608239,1626111
4608290,1626111
4608358,1626111
4608384,1626111
4608396,1626111
4608703,6838
4608797,1627296
4608901,1286680
4610171,1758799
461031,19428
4611266,1626111
4611382,1626111
4611395,1626111
4611544,1626111
4611813,895004
4612428,1787583
4612431,460083
461491,26615
4615026,156484
4615040,949978
4615311,1496333
4615442,460083
4616761,1797644
4617193,193299
4621049,74993
4622075,1061218
4622860,912751
4622911,453131
4623501,54281
4624614,1627296
4624743,1627296
4624946,1343998
4625143,1600564
4625528,1186804
4625552,1653980
4626661,9598
4627269,1343998
4627589,1040551
4628992,1254494
4629291,1722989
4629471,1387721
4629598,1788025
4630182,33365
4631077,1117181
4631817,1343998
4631899,1797644
4632258,909302
4632412,1814390
4633133,1400
4633335,1161268
4633483,1600564
4633998,679420
463482,496
4635743,1337365
463655,184784
4639533,675707
4639555,125485
4639993,767640
4640833,278536
4641257,1254811
4641538,564961
4641593,1626111
4643080,1686366
4643953,948582
4644887,760201
4645022,219058
4646050,219344
4646839,1562976
4647276,693619
4647732,1758799
4647750,1758799
464792,137864
4648046,761464
4648781,1814390
4649254,270197
4649717,1814390
4650154,1373176
4650884,1824290
4651793,1540353
4653897,385029
465415,142860
4654213,895004
4654695,1288754
4654704,1824290
4655079,1490967
4655095,1824290
4655168,1773904
4655495,1059818
4656345,1773904
4656844,91339
4656923,1671079
4656967,1726518
4657085,101089
4659771,760201
4660488,1400
4660708,1490967
4661577,808319
4662378,967954
4662421,1830704
4662443,85253
4663175,376426
4663437,91339
4664834,1773904
4667186,685700
4667193,79978
4667774,760201
4667801,272747
4668462,190263
4668627,812649
4669704,54755
467109,89190
4672293,1600564
4672348,272747
4672700,797528
467324,31091
4674382,1759425
4675519,1803369
4675823,272747
4675999,383453
4676295,1600564
4678074,115740
4678689,452660
4678735,1627296
4678758,1627296
4679176,1627296
4679745,1042886
4679750,1824290
4680117,310687
4680628,403405
4682623,1778751
468265,8508
4683190,452660
4683409,198809
4683888,264823
4684030,403405
4684862,1245607
468498,36755
4686279,1373176
4687131,1669455
4687455,1264578
4688662,272747
4689108,710656
4689896,812256
4690275,1517976
4691560,1507178
4691639,895004
4692020,1627296
469207,179151
4692475,912751
4692925,1778461
4692980,98667
4696539,7658
4697600,732205
4697788,1286680
4698511,236042
4700546,398514
4702129,85253
4702699,234905
470285,82871
4703277,1659
4703349,787201
470374,66869
4703798,1600564
4703941,66743
4704575,1384022
4704596,1125178
4704739,7658
4705004,421220
4705034,257989
4707346,949978
4707470,717908
4707688,133860
4707826,850215
4707958,66743
4708573,6838
4711440,812256
4713156,1814390
4714629,1473634
4715075,1323367
4715440,1855405
4716180,324691
4716278,1855405
4716625,18936
4717113,1473634
471889,15650
4719563,1686366
4720293,1473634
4721251,1283970
4721576,125758
4722208,760201
4722397,891834
4722409,1778461
4723964,1814390
4724322,959533
4724555,1459760
4724840,52892
4725586,1283970
4726767,1659
4727789,1803369
4727877,383274
4728120,355846
4728181,464011
4728249,11977
4731399,354197
4731784,1727257
4732738,1669008
473275,73917
4733196,1490967
4734051,97754
4734101,430863
4734107,97754
473454,171836
473468,171836
473474,171836
4735085,1011764
4735454,1407315
4736423,760201
4737399,1125178
4738780,1616441
4738917,1803369
4739313,1801617
4741273,1858056
4741698,924535
4742472,1858056
4744102,885676
4744162,1778461
4746570,1061078
4747173,1506385
4748779,11977
4751033,54281
4751227,1702639
4753573,823887
4753581,277744
4754093,609228
4754668,321132
4755054,1814390
4755612,1626111
4755625,1626111
4755632,1626111
4755645,1626111
4755656,1626111
4755661,1626111
4759079,1309077
4760102,912751
4760147,1500952
4763112,1188842
4763738,609228
476494,117252
476497,117252
476501,117252
476502,117252
476504,117252
476508,117252
4765993,326156
4769444,1221268
4770090,1824610
4770300,1362457
4770636,1011764
4770816,1011764
4771033,1859161
477118,96070
4773096,1665649
4774559,892231
4775092,254126
4775344,300995
4775538,1200323
4775953,647416
477676,49011
477693,174629
477736,174629
4778356,691446
4778427,18936
4779017,1407315
4779375,1616441
4782723,885676
4783146,1665649
4783867,52892
4784187,326156
4784330,1507137
4784633,1154997
4784905,1490967
4785912,1499262
4786019,675707
4786402,321132
4787402,1032334
4787631,808507
4787939,1597619
4789062,179952
4789115,760201
4789228,321132
4789865,797528
479043,149636
4794020,1221268
4794269,56433
4794403,452660
4794581,1474258
4794730,1188842
4796497,1653980
4797027,1846730
479711,149636
4797194,1264578
4797515,190263
4798931,1627296
4799095,1885307
4799165,1113343
479948,52561
4799964,1677393
4800295,354197
4800324,354197
4800352,354197
4801191,1407928
4802052,18936
4802660,1188842
4803167,885676
480317,175444
4803170,1148211
4804049,100091
4806061,1885307
4806170,1540353
4809943,1885307
4810398,1083689
4810472,1888315
4810680,1659
4811352,56433
481177,149636
4812521,1885307
4813597,1379994
4814827,647416
4815248,1778461
4815495,760201
4815873,1645274
4817041,1600564
4817212,1830704
4817330,514044
4817982,1885307
4818114,58904
4820452,961356
4820901,749575
4821593,1655791
4823894,1653980
4824453,760201
4824573,19473
4824577,19473
4825183,761464
4826617,122900
4826624,122900
482751,147155
4831825,272747
4831927,731376
4832505,97519
4833817,1859161
4835340,1154997
4835760,1148211
4835983,354197
4836921,35503
4837074,498114
4837313,1807278
4839319,35312
4839892,306772
4840377,58904
4840578,172037
4840604,172037
4840612,110822
4840618,110822
4840636,110822
4841916,354197
4841953,53542
4842026,1490967
4842922,1556852
4842991,35312
4843699,53542
4843714,1720266
4843890,1537335
4844212,1387721
4844265,1387721
4845307,1192049
4845369,1254494
4845980,1748189
4846009,337536
4846522,53542
4846609,35312
4846725,1859161
4848387,1651639
4848437,66743
4848452,21704
4848453,66743
4848467,1651639
4848472,21704
4848490,21704
4849097,53542
4849164,1198068
484923,90505
4851871,655627
4853868,892231
4854138,1748189
4854277,914090
4856374,100091
4857207,1818444
4857540,236042
4857573,823887
4857829,100091
485895,26067
4860040,1917325
4860833,1490967
4862907,1778461
4863108,936034
4863263,822124
4867447,54281
4867667,1507178
4869355,1921816
4869489,1846730
4869638,547936
4869659,547936
4869668,547936
4871290,521417
4872232,1496571
4872278,1013071
4872435,976525
4872500,610435
48729,16988
4873000,122900
4874063,183551
4874392,1921816
4874944,409646
4875050,616482
487549,17300
4876827,1254494
4877470,1556852
4877683,1921816
4878348,166299
4878759,1222317
4878841,1222317
4879303,56433
4879304,1690968
487949,117252
4879649,997204
4879825,1247167
4880410,861671
4880552,1921816
488113,137482
4881213,26615
4883075,1921816
488421,149636
4884780,61164
4884886,598737
4885674,1196294
4886466,1824610
4887576,914090
4888270,1778461
4889087,35975
4889380,1379994
4889573,802618
4890157,1188842
4890674,871228
4890687,871228
4891365,539393
4891492,1379994
489301,166254
4893041,1490967
4893349,1816163
4893806,949978
4894393,697596
4894594,1270049
4895548,679420
4898918,1618637
4899209,1917325
4900513,592888
4900743,1921816
4900782,1420695
4903396,1859161
4904468,122900
4904488,122900
4904505,122900
4905257,1388152
490597,26067
4907057,431313
4907275,1627296
490782,149636
4908255,1234828
4908880,1490104
490924,183726
490930,183726
4909744,1907294
490985,183726
4910000,1913814
4910438,12125
4910451,12125
491404,183848
4917476,672998
4918537,354197
4923000,1187641
4923418,1683713
4923420,158693
4923882,810661
4924564,11977
4924948,1881468
4926088,53542
4927107,1531445
4928037,165925
4929067,1506385
4929521,1263664
4929777,1196294
4931358,233358
4932939,53542
4933008,961356
4933415,1374540
4933848,354197
4935374,1293675
4936135,158693
4936746,1739918
4936869,1614543
4937063,172037
4938063,233358
4938745,646953
4938833,646953
4938863,222025
4939359,321132
4939460,1850643
4939502,35975
4940960,1011764
4940970,156391
4941047,452660
4942348,54281
4942891,305853
4942893,233358
49459,430
4949018,35312
4949155,55236
4949165,421220
4949226,1913814
4949449,122704
4952350,1962255
4952865,948582
4952934,1416791
4953206,1293675
49535,18537
4953530,1948868
4954153,959533
4954785,251891
4955667,173154
4955961,1342486
4956230,1138605
4956680,841556
4957595,687970
4957978,976162
4958240,843903
4958359,1951311
4959073,7658
4959298,156391
4959520,53542
4959523,53542
4960948,1846730
4961822,1407315
4964926,53542
4966932,200296
4967682,55236
4967945,1959511
4968212,257466
4968301,744246
4969201,53542
4969221,466722
4969254,1627296
4970119,1627296
4970863,687970
4971865,1293675
4972256,1959511
4974074,60117
4974215,979872
4975282,65399
4975350,1962255
4975381,1974026
4975436,213343
4975903,1811383
4976142,569909
4976298,1137420
4979128,1759725
4979318,272747
4979577,1976172
4979672,122805
4980980,1531445
4981192,1614121
4981509,804621
4982016,1948868
4982127,120662
498254,137864
4983400,1579147
4984785,810661
4984966,60117
4986295,476092
4987404,97519
4987811,1661238
4988158,79978
4988872,1231319
4991255,198801
4991384,1348647
4992409,1846730
4992776,1885256
4992814,1390762
4993136,1960543
4994746,687970
4994765,272747
4995590,818750
4996097,1830704
4997351,702844
4997813,333918
4998275,1554796
5000050,169560
5000233,1554796
5000867,1416791
5001040,1687209
5002790,1842832
5002887,1987394
5004688,738127
5008390,1842832
5008535,79978
5009030,1846730
5009187,1974457
5009377,907181
5009393,1987394
5009946,1699196
5009999,1699196
5010023,766145
5010989,96070
5011696,329565
5012795,1416791
5013038,1254494
5013765,1579147
5013791,1254494
5015468,1474258
5016375,1527672
5017759,1738989
5018496,1798647
5018562,1699196
5019025,120662
5019304,676060
5021480,1221268
5021529,1803827
5021727,385301
502181,77703
5022019,1137420
5022241,515463
5023595,1875437
5023650,1221268
5025469,1630727
5025795,272747
5027128,1553817
5027199,465695
5027440,1995518
5028223,1739359
5029848,97519
5030614,1978490
5030788,1293675
5031001,1992340
5031406,336861
5032037,1537335
5034299,550278
5034882,2003998
5035563,63387
5035590,6838
5036079,1400
5036862,179952
5036881,1836475
5037646,1627296
5038122,464011
5038173,1657967
5039007,370176
5039482,1573212
5039906,1646095
5040239,2003998
5040518,165941
504100,73231
5041538,1400
5041812,1709380
5042712,1978490
5043371,1558486
5043859,2009534
5044068,2009534
5044122,1476739
5044981,1537335
5045098,1604503
5045255,309556
5045566,42567
5046083,1604503
5046937,1875437
5047039,431313
504767,99653
5048558,971967
5048998,1400
5049385,1850643
5050016,1040551
5050133,1506385
5051249,18884
5051734,1987253
5052285,233755
5053894,1921816
5054694,333918
5054900,89794
5055814,137482
5056570,976525
5056874,1619192
5056982,1596036
5057231,66744
5058855,783111
5059297,1627296
5059593,1579147
5059636,1579147
5059699,118559
5059986,1137420
5060360,1627296
5060594,1196294
5061060,1627296
5061519,1600564
5061678,358936
5061871,1433633
5061916,1433633
5062156,389362
5063425,1506385
5063703,514044
5064262,870385
5064276,1604503
5064638,1081890
5064795,1081890
5066811,812649
5067509,348378
5068471,1921816
5068767,2021788
5068891,2021788
5068920,2021788
5068939,2021788
5068957,2021788
5069944,18884
5070202,2021788
5070642,1586963
5070775,158693
507104,86879
5071336,1298961
5072885,891366
5073735,883939
5074230,79015
5075149,1421763
5075600,2024448
5076509,609228
5076540,815905
5076664,466722
5078500,1125178
5079081,1875437
5080341,498097
5080758,1497136
5083084,358936
5083425,202495
5083853,1400
5083875,519751
508396,40239
5094165,2033136
5094210,354197
5095222,269813
5096375,2012177
509665,90643
5096927,936034
5098474,236042
5098862,448397
5098894,1677393
5099840,2032411
5100655,1118208
5101278,70398
5102220,1745604
5104570,1504558
5104660,1504558
5106373,1951639
5107098,531692
5108669,1951639
5108724,1230543
5108994,2032411
5108998,1885256
5109196,1959317
5109409,175444
5109959,2033136
511005,105066
5110113,1908432
5110890,137526
5111367,2041703
5111612,149790
5112707,2041703
5112756,137526
5112769,2041703
5114034,549441
5115153,23781
5115667,270197
5116140,38026
5116804,272267
5117036,527038
5118860,347712
5120039,1364023
5120496,1847901
5121771,213343
5121889,1517132
5125031,951132
5125032,1573212
5125683,907181
5126663,2032411
5127184,533588
5127778,1400
5127969,272267
5128828,610435
5129695,1416791
5130362,872135
5130487,872135
5130540,1497136
5130820,539393
513100,66869
5131662,1199949
5133984,2033136
5134352,414504
5135252,1709380
5135755,841556
5136309,2012177
5138147,607001
5139140,951132
5139501,1849785
5139667,172037
5139887,885676
5141233,843903
5143889,760201
5145530,353211
5147770,1490967
5148205,7658
5148227,7658
5148484,2060642
5148485,2060642
5148855,353211
5150163,1093272
5151054,2026090
5151210,1540353
5152262,219344
515385,31091
5154801,895004
5155169,1630691
5155626,554731
5155634,689394
5156766,1140350
5157614,1137420
5157737,1059030
5158247,1704070
51587,14202
5159609,554731
5159858,232277
5160513,954350
5163219,412975
5164381,1952862
5164656,1029871
5164987,383453
5165595,1952862
5166283,1921816
516657,46672
516729,46672
516741,46672
5168091,1069825
5168625,1888315
5168628,1499262
5168686,485777
5168865,2071561
5169794,137482
5169965,54281
5170713,461682
5171524,461682
5171617,1846730
5172117,1498200
5172193,1846730
5172399,823887
5172570,1811383
5173632,1092198
5174354,1498200
5174416,1498200
5174428,301097
5174705,1498200
5175328,595419
517734,149636
5178045,1881679
5178509,11977
5179199,554284
5179706,1908432
517991,61973
5179969,208934
5180380,1186778
5180870,2067964
5181110,1403455
5181204,571854
5181709,1893663
5183330,976162
5183384,976162
5187624,354369
5188468,1535952
5190621,1231319
5190673,1564853
5191546,1627296
5191748,1506385
5192918,1516710
5194268,1893663
5194621,1893663
5194966,7658
5196051,1893663
5196654,1759725
5199073,1811383
5200097,2015051
5200818,539393
5201005,469853
5201417,1655791
5201701,1645773
5201712,1645773
520264,183551
5206481,1745604
5206591,18791
5206725,233358
5207493,1400
5211877,1646181
5212836,236042
5213453,829197
5214069,227027
5214354,44273
5215291,2017338
5217267,1250391
5217707,166299
5217735,353211
5219516,1106277
5219538,595419
5219648,236042
5221102,430164
5221789,1459760
5223068,1596573
5223096,1128195
5223172,2077991
522371,149636
5224501,1580774
5226258,2012177
5226697,122704
5226750,2094711
5227517,2067964
5228523,949978
5228597,211717
5229074,2094711
523148,77703
5233204,531692
5233927,1669008
5234228,1968855
5234384,247753
5234448,414013
5235099,976162
523646,97204
5239013,1661238
5239615,236042
5239736,82727
5240011,1938189
5241679,1263664
5243802,97754
5244111,1642714
5244336,743697
5244359,1028799
5244549,2033741
